id,Last_NM,First_NM,Street_NR,Street_NM,City,State
3493,,Martin,7355,Holly,Spring,Field
201,,Martin,7362,Lakeview,Spring,Field
280,,Marvin,13714,Park,Spring,Field
4505,,Marvin,1430,Maple,Spring,Field
5533,,Marvin,18587,Holly,Spring,Field
395,,Marvin,23411,Navajo,Spring,Field
392,,Marvin,23787,Willow,Spring,Field
5783,,Marvin,29696,Second,Spring,Field
4069,,Marvin,3114,Apache,Spring,Field
1893,,Mary,15405,Smith,Spring,Field
84,,Mary,24617,Cherry,Spring,Field
1318,,Mary,25187,Kahili,Spring,Field
7203,,Mary,25226,Narragansett,Spring,Field
8698,,Mary,27338,Twelfth,Spring,Field
4046,,Mary,28728,Sixth,Spring,Field
1096,,Mary,5064,Pioneer,Spring,Field
569,,Mary,6941,Pinon,Spring,Field
1880,,Mary,9830,Thirteenth,Spring,Field
5298,,Maryann,4071,Main,Spring,Field
3792,,Mason,23801,Eleventh,Spring,Field
1323,,Mason,2389,Orchard,Spring,Field
6116,,Mathew,14512,Seventh,Spring,Field
785,,Mathew,19084,Second,Spring,Field
4123,,Mathew,3758,Hickory,Spring,Field
3401,,Mathew,755,Pioneer,Spring,Field
6313,,Matthew,10940,Elm,Spring,Field
7439,,Matthew,14410,River,Spring,Field
2971,,Matthew,19752,Eighth,Spring,Field
1217,,Matthew,23325,S,400,Spring
1130,,Matthew,27065,Aloha,Spring,Field
478,,Matthew,27217,N,400,Spring
9,,Matthew,27477,Fifth,Spring,Field
6570,,Matthew,27735,Malulani,Spring,Field
5803,,Matthew,28352,Cottonwood,Spring,Field
508,,Matthew,4455,Shore,Spring,Field
9928,,Matthew,4660,Wood,Spring,Field
3445,,Maureen,18601,Mountain,View,Spring
9506,,Maureen,19561,Sunset,Spring,Field
7925,,Maureen,3062,Pioneer,Spring,Field
13038,,Maureen,5499,First,Spring,Field
72,,Maureen,9849,Navajo,Spring,Field
1980,,Maurice,1341,Wilson,Spring,Field
533,,Maurice,23817,Church,Spring,Field
325,,Maurice,24626,Mesquite,Spring,Field
7254,,Maurice,9197,Ridge,Spring,Field
4026,,Maurice,9225,Third,Spring,Field
23,,Max,11789,Lehua,Spring,Field
1518,,Max,20705,West,Spring,Field
1948,,Max,22681,Lehua,Spring,Field
3131,,Max,5902,Lincoln,Spring,Field
324,,Maxwell,12857,S,400,Spring
8282,,Maxwell,17013,County,Line,Spring
161,,Maxwell,2758,Sixth,Spring,Field
9293,,Maxwell,7401,Sycamore,Spring,Field
966,,Mckenzie,15562,Ridge,Spring,Field
683,,Mckenzie,17595,Cherry,Spring,Field
9614,,Meagan,14091,Eleventh,Spring,Field
2107,,Meagan,20688,Oak,Spring,Field
25997,,Meagan,5169,Delaware,Spring,Field
3434,,Megan,10379,Pioneer,Spring,Field
6300,,Megan,632,Spruce,Spring,Field
1001,,Megan,8971,N,400,Spring
7155,,Meghan,12527,Main,Spring,Field
210,,Meghan,26398,Wood,Spring,Field
212,,Meghan,27035,Sixth,Spring,Field
6346,,Meghan,4496,Fifth,Spring,Field
7964,,Melanie,14115,Malulani,Spring,Field
6084,,Melanie,17493,Canyon,Spring,Field
1686,,Melanie,20109,Pioneer,Spring,Field
393,,Melanie,23022,Eleventh,Spring,Field
3799,,Melanie,2712,Juniper,Spring,Field
3668,,Melanie,28616,Cypress,Spring,Field
5622,,Melanie,5890,Quail,Spring,Field
2569,,Melanie,8756,Laurel,Spring,Field
7940,,Melinda,13343,Mesquite,Spring,Field
3603,,Melinda,15287,Redwood,Spring,Field
19649,,Melinda,19161,Pecan,Spring,Field
6124,,Melinda,21589,Sunset,Spring,Field
17010,,Melinda,29926,Holly,Spring,Field
5121,,Melissa,10331,Hickory,Spring,Field
115,,Melissa,10362,Ridge,Spring,Field
5944,,Melissa,12095,Third,Spring,Field
4846,,Melissa,1347,Park,Spring,Field
695,,Melissa,18780,Malulani,Spring,Field
3956,,Melissa,23174,Hickory,Spring,Field
8047,,Melissa,24157,West,Spring,Field
1388,,Melissa,2615,Cedar,Spring,Field
9406,,Melissa,27128,Elm,Spring,Field
6970,,Melissa,3656,Park,Spring,Field
8873,,Melissa,4977,Redwood,Spring,Field
19690,,Melissa,5275,Eighth,Spring,Field
1935,,Melody,12547,Columbine,Spring,Field
425,,Melvin,1368,Lee,Spring,Field
3815,,Melvin,24533,Malulani,Spring,Field
8979,,Melvin,864,Elm,Spring,Field
1664,,Mercedes,24677,Shore,Spring,Field
437,,Mia,14361,Apache,Spring,Field
18308,,Mia,21197,Willow,Spring,Field
827,,Mia,25312,Aspen,Spring,Field
961,,Mia,28750,Fourth,Spring,Field
4316,,Micah,20607,Airport,Spring,Field
639,,Michael,10221,Ridge,Spring,Field
793,,Michael,20944,Ninth,Spring,Field
1901,,Michael,21377,Jackson,Spring,Field
1221,,Michael,26074,Oak,Spring,Field
624,,Michael,3872,Walnut,Spring,Field
8892,,Michael,3981,Church,Spring,Field
3438,,Michael,8464,Mesquite,Spring,Field
684,,Micheal,10173,Sixth,Spring,Field
471,,Micheal,14499,Lake,Spring,Field
12719,,Micheal,17117,Orchard,Spring,Field
1640,,Micheal,26276,County,Line,Spring
4855,,Micheal,7179,Pine,Spring,Field
6968,,Micheal,7259,Columbine,Spring,Field
11856,,Micheal,9927,Lehua,Spring,Field
403,,Michele,24753,Birch,Spring,Field
7334,,Michele,27101,Cherry,Spring,Field
138,,Michele,7041,Columbine,Spring,Field
1909,,Michele,8994,Ninth,Spring,Field
1348,,Michele,9778,Birch,Spring,Field
70,,Michelle,10690,Highland,Spring,Field
5876,,Michelle,16593,Quail,Spring,Field
2675,,Michelle,17848,Second,Spring,Field
2012,,Michelle,20744,Fourth,Spring,Field
1066,,Michelle,20837,Mountain,View,Spring
34220,,Michelle,23713,Evergreen,Spring,Field
1291,,Michelle,24156,Delaware,Spring,Field
370,,Michelle,475,Maple,Spring,Field
25,,Miguel,10603,Cherry,Spring,Field
5114,,Miguel,19911,Lehua,Spring,Field
1113,,Miguel,24758,Ninth,Spring,Field
2886,,Miguel,25923,Williams,Spring,Field
22428,,Miguel,29322,Evergreen,Spring,Field
830,,Miguel,8978,Wilson,Spring,Field
3985,,Mikayla,19339,Kansas,Spring,Field
2795,,Mikayla,21548,Magnolia,Spring,Field
264,,Mikayla,9042,Evergreen,Spring,Field
9996,,Mike,17824,Washington,Spring,Field
8024,,Mike,28943,Delaware,Spring,Field
9127,,Mildred,12654,Quail,Spring,Field
385,,Mildred,13403,Smith,Spring,Field
7193,,Mildred,16974,Shore,Spring,Field
819,,Mildred,19388,Magnolia,Spring,Field
2820,,Mildred,20959,Mountain,View,Spring
538,,Mildred,29662,Hill,Spring,Field
3242,,Milton,22034,Laurel,Spring,Field
4857,,Milton,26504,Spruce,Spring,Field
894,,Milton,5641,Cottonwood,Spring,Field
5930,,Mindy,24811,Hampton,Spring,Field
2364,,Mindy,3986,North,Spring,Field
9787,,Minnie,12443,Mesquite,Spring,Field
3833,,Miranda,12550,Ridge,Spring,Field
5431,,Miranda,16246,Shore,Spring,Field
502,,Miranda,18144,Pleasant,Spring,Field
595,,Miranda,19480,Tenth,Spring,Field
410,,Miranda,19716,Cedar,Spring,Field
4614,,Miranda,4751,Juniper,Spring,Field
5605,,Misty,16065,Cypress,Spring,Field
587,,Misty,24678,Sycamore,Spring,Field
6504,,Misty,3050,Sycamore,Spring,Field
441,,Misty,4225,Lehua,Spring,Field
8910,,Misty,4718,Pioneer,Spring,Field
5790,,Mitchell,15008,Meadow,Spring,Field
4956,,Mitchell,17567,Sixth,Spring,Field
2234,,Mitchell,17736,Hill,Spring,Field
164,,Mitchell,18736,Columbine,Spring,Field
5107,,Mitchell,20222,S,100,Spring
777,,Mitchell,269,West,Spring,Field
8730,,Mitchell,27006,Seventh,Spring,Field
6379,,Mitchell,2758,Willow,Spring,Field
5728,,Mitchell,28094,Redwood,Spring,Field
7130,,Mitchell,354,Center,Spring,Field
847,,Mitchell,616,Spruce,Spring,Field
493,,Mitchell,6905,Spruce,Spring,Field
843,,Mitchell,8140,Birch,Spring,Field
2236,,Molly,13517,Birch,Spring,Field
2057,,Molly,13974,Maple,Spring,Field
45,,Molly,1617,Smith,Spring,Field
5739,,Molly,17709,Canyon,Spring,Field
7433,,Molly,20460,Apache,Spring,Field
2728,,Molly,25952,Seventh,Spring,Field
6125,,Molly,26966,Lincoln,Spring,Field
6093,,Molly,28147,Evergreen,Spring,Field
15236,,Molly,28421,Seventh,Spring,Field
2226,,Molly,3894,Pinon,Spring,Field
4913,,Monica,13438,Park,Spring,Field
3540,,Monica,2149,Wilson,Spring,Field
1459,,Monica,26783,Second,Spring,Field
49,,Monica,27197,Lehua,Spring,Field
1468,,Monica,28003,Oak,Spring,Field
1857,,Monica,29632,Redwood,Spring,Field
17547,,Monica,29711,Seventh,Spring,Field
1591,,Monica,32,Hampton,Spring,Field
4450,,Monica,3827,Eleventh,Spring,Field
2154,,Monique,11636,Shore,Spring,Field
188,,Monique,13001,Ninth,Spring,Field
12295,,Monique,26221,Canyon,Spring,Field
4396,,Monique,4257,Kansas,Spring,Field
841,,Monique,5499,Meadow,Spring,Field
2117,,Monique,7670,Columbine,Spring,Field
4258,,Morgan,11570,Hickory,Spring,Field
4017,,Morgan,4283,Kahili,Spring,Field
5813,,Morgan,4569,Airport,Spring,Field
1046,,Morgan,4669,Washington,Spring,Field
4764,,Morgan,5787,Hickory,Spring,Field
1288,,Morgan,9136,Pleasant,Spring,Field
3157,,Morris,12989,County,Line,Spring
2345,,Morris,20382,Walnut,Spring,Field
10542,,Morris,7897,Highland,Spring,Field
1297,,Mya,11996,Kukui,Spring,Field
9260,,Nancy,16351,Cherry,Spring,Field
5484,,Nancy,18528,Wood,Spring,Field
1045,,Nancy,20383,Smith,Spring,Field
6931,,Nancy,20411,Mountain,View,Spring
60,,Nancy,21517,Aloha,Spring,Field
2920,,Nancy,24325,Kukui,Spring,Field
519,,Nancy,3065,Cypress,Spring,Field
1418,,Naomi,27927,Malulani,Spring,Field
5867,,Naomi,8874,Second,Spring,Field
867,,Natalia,8822,Cherry,Spring,Field
3010,,Natalie,12579,Wood,Spring,Field
1316,,Natalie,16793,Cherry,Spring,Field
6245,,Natalie,21750,Columbine,Spring,Field
1547,,Natalie,24259,Aloha,Spring,Field
814,,Natalie,24582,Orchard,Spring,Field
748,,Natalie,26958,Willow,Spring,Field
2169,,Natalie,29701,Third,Spring,Field
14223,,Natalie,7480,Smith,Spring,Field
6559,,Natalie,9514,Columbine,Spring,Field
1845,,Natalie,9640,Holly,Spring,Field
727,,Natasha,13936,Pioneer,Spring,Field
2781,,Natasha,16356,Park,Spring,Field
2115,,Natasha,23442,Aloha,Spring,Field
12680,,Natasha,3068,West,Spring,Field
786,,Nathan,10261,Narragansett,Spring,Field
378,,Nathan,16224,West,Spring,Field
4259,,Nathan,18135,Eleventh,Spring,Field
2183,,Nathan,20950,Palo,Verde,Spring
1206,,Nathan,24083,Maple,Spring,Field
8879,,Nathan,28360,Seventh,Spring,Field
2765,,Nathan,3948,First,Spring,Field
4177,,Nathaniel,15749,Mountain,View,Spring
837,,Nathaniel,15755,North,Spring,Field
3678,,Nathaniel,18580,Palo,Verde,Spring
8829,,Nathaniel,19891,Walnut,Spring,Field
3886,,Nathaniel,2106,Thirteenth,Spring,Field
5830,,Nathaniel,24177,Kansas,Spring,Field
523,,Nathaniel,29348,Willow,Spring,Field
702,,Nathaniel,5304,Tenth,Spring,Field
6292,,Nathaniel,7504,Park,Spring,Field
565,,Nathaniel,8767,River,Spring,Field
14558,,Neil,19877,Sycamore,Spring,Field
2204,,Neil,22873,Orchard,Spring,Field
4304,,Neil,23232,Thirteenth,Spring,Field
4951,,Neil,25442,Maple,Spring,Field
4894,,Neil,9002,Pleasant,Spring,Field
3215,,Nevaeh,10132,Shore,Spring,Field
412,,Nevaeh,28559,Kukui,Spring,Field
2025,,Nicholas,10321,Broadway,Spring,Field
124,,Nicholas,16993,Navajo,Spring,Field
6145,,Nicholas,22496,Oak,Spring,Field
1615,,Nicholas,25128,Meadow,Spring,Field
8083,,Nicholas,25571,Wood,Spring,Field
6900,,Nicholas,2577,Kahili,Spring,Field
1189,,Nicholas,28329,Spruce,Spring,Field
5280,,Nicholas,2858,Holly,Spring,Field
743,,Nichole,13094,Smith,Spring,Field
1385,,Nichole,2849,Third,Spring,Field
1503,,Nicolas,15049,Main,Spring,Field
10549,,Nicole,16723,Spruce,Spring,Field
4825,,Nicole,18424,Spruce,Spring,Field
1162,,Nicole,21235,Hill,Spring,Field
1789,,Nicole,6471,Ninth,Spring,Field
4834,,Nicole,9906,Kansas,Spring,Field
4530,,Noah,15657,Hillside,Spring,Field
1330,,Noah,29106,Kansas,Spring,Field
4572,,Noah,4107,Navajo,Spring,Field
290,,Noah,8195,Pleasant,Spring,Field
227,,Nolan,27622,Holly,Spring,Field
14186,,Norma,26320,Juniper,Spring,Field
604,,Norma,7507,Oak,Spring,Field
970,,Norman,11366,Lincoln,Spring,Field
3771,,Norman,12378,Kukui,Spring,Field
1273,,Norman,13231,Cherry,Spring,Field
315,,Norman,14118,Palo,Verde,Spring
2213,,Norman,17958,Johnson,Spring,Field
18565,,Norman,2405,Sixth,Spring,Field
1127,,Norman,27936,Main,Spring,Field
24785,,Norman,28309,S,400,Spring
8453,,Norman,5431,Kansas,Spring,Field
3820,,Norman,5602,Church,Spring,Field
4935,,Norman,7149,S,400,Spring
1367,,Oliver,12359,River,Spring,Field
3697,,Olivia,11070,Airport,Spring,Field
409,,Olivia,13556,Aspen,Spring,Field
6266,,Olivia,1524,Eighth,Spring,Field
4247,,Olivia,17727,Hillside,Spring,Field
1639,,Olivia,8152,Spruce,Spring,Field
2265,,Omar,12128,Spruce,Spring,Field
8645,,Omar,23341,Apache,Spring,Field
17151,,Omar,23931,S,100,Spring
1530,,Omar,26617,Cypress,Spring,Field
611,,Oscar,13611,Johnson,Spring,Field
2198,,Oscar,20364,Hill,Spring,Field
228,,Oscar,20828,Aloha,Spring,Field
3922,,Oscar,25382,Pine,Spring,Field
4236,,Oscar,4548,Lake,Spring,Field
2187,,Owen,19102,Spruce,Spring,Field
6492,,Owen,21148,Pecan,Spring,Field
661,,Paige,15181,Navajo,Spring,Field
1831,,Paige,6918,Lakeview,Spring,Field
18795,,Paige,7892,S,400,Spring
107,,Pam,1887,Park,Spring,Field
473,,Pamela,13320,Airport,Spring,Field
275,,Pamela,1989,Sixth,Spring,Field
1544,,Pamela,27183,Magnolia,Spring,Field
1850,,Parker,14914,Center,Spring,Field
4666,,Parker,24205,S,400,Spring
5462,,Pat,29408,Ridge,Spring,Field
1134,,Pat,9178,Delaware,Spring,Field
2566,,Patricia,10344,S,100,Spring
1597,,Patricia,1047,Laurel,Spring,Field
1729,,Patricia,1897,Johnson,Spring,Field
2562,,Patricia,21263,S,400,Spring
952,,Patricia,3299,Malulani,Spring,Field
7202,,Patricia,4657,Fifth,Spring,Field
4148,,Patricia,685,Church,Spring,Field
6988,,Patricia,7520,Wilson,Spring,Field
9287,,Patrick,10347,Magnolia,Spring,Field
698,,Patrick,10501,Mountain,View,Spring
2657,,Patrick,11191,Meadow,Spring,Field
1784,,Patrick,13420,Wilson,Spring,Field
77,,Patrick,13843,Redwood,Spring,Field
4555,,Patrick,15536,A,Spring,Field
10555,,Patrick,16530,Redwood,Spring,Field
3671,,Patrick,16937,Fourth,Spring,Field
3298,,Patrick,17112,Laurel,Spring,Field
8796,,Patrick,18542,Center,Spring,Field
2786,,Patrick,20418,S,400,Spring
2053,,Patrick,2375,Lakeview,Spring,Field
3897,,Patrick,23835,Shore,Spring,Field
5155,,Patrick,24301,Fifth,Spring,Field
14573,,Patrick,27649,Fifth,Spring,Field
21,,Patrick,27853,Palo,Verde,Spring
1055,,Patsy,6331,Thirteenth,Spring,Field
192,,Patti,12842,Sycamore,Spring,Field
1514,,Patty,10657,Walnut,Spring,Field
2702,,Patty,15004,Pine,Spring,Field
762,,Patty,15457,Birch,Spring,Field
9197,,Patty,168,S,400,Spring
2616,,Patty,19261,Park,Spring,Field
3896,,Patty,27144,Pecan,Spring,Field
1800,,Patty,9693,Kansas,Spring,Field
15367,,Paul,10250,Fifth,Spring,Field
3870,,Paul,1082,Fifth,Spring,Field
3152,,Paul,11426,Third,Spring,Field
547,,Paul,14583,Church,Spring,Field
1772,,Paul,21099,Williams,Spring,Field
1626,,Paul,28598,Aspen,Spring,Field
7119,,Paula,13890,Tenth,Spring,Field
2844,,Paula,27390,Pine,Spring,Field
9683,,Paula,7287,Aloha,Spring,Field
1988,,Paula,9702,Columbine,Spring,Field
1525,,Paulette,16795,Hill,Spring,Field
1970,,Paulette,1758,Pinon,Spring,Field
1209,,Paulette,20578,Hemlock,Spring,Field
4595,,Pauline,4608,Center,Spring,Field
1298,,Payton,9113,Lake,Spring,Field
6311,,Pedro,10150,Narragansett,Spring,Field
1759,,Peggy,13949,Palo,Verde,Spring
13425,,Peggy,16086,Lee,Spring,Field
303,,Peggy,2302,Pleasant,Spring,Field
469,,Peggy,25337,Pleasant,Spring,Field
2436,,Penny,11173,Cottonwood,Spring,Field
650,,Penny,1263,Second,Spring,Field
2229,,Penny,13380,Magnolia,Spring,Field
8750,,Penny,17669,Bay,Spring,Field
5481,,Penny,21119,Magnolia,Spring,Field
10743,,Penny,2214,Thirteenth,Spring,Field
8832,,Penny,25968,Church,Spring,Field
1121,,Penny,29498,Hemlock,Spring,Field
4835,,Penny,4578,Aspen,Spring,Field
249,,Penny,8135,Narragansett,Spring,Field
6796,,Penny,8883,Elm,Spring,Field
3918,,Perry,25527,Willow,Spring,Field
8223,,Peter,1419,Main,Spring,Field
3306,,Peter,14968,Elm,Spring,Field
688,,Peter,15235,Palo,Verde,Spring
23982,,Peter,19489,Church,Spring,Field
4608,,Peter,20157,Hillside,Spring,Field
262,,Peter,21633,Sycamore,Spring,Field
4885,,Peter,23008,Kahili,Spring,Field
2116,,Peter,24093,Hill,Spring,Field
840,,Peter,27719,Sycamore,Spring,Field
3056,,Peter,2806,Broadway,Spring,Field
3288,,Peter,5465,Spruce,Spring,Field
2086,,Peter,7817,Johnson,Spring,Field
685,,Peter,9845,Walnut,Spring,Field
12946,,Peyton,16768,Navajo,Spring,Field
1266,,Philip,17221,S,100,Spring
4308,,Philip,27355,Fifth,Spring,Field
4415,,Philip,28482,Elm,Spring,Field
1022,,Philip,29287,Main,Spring,Field
5184,,Philip,736,Hemlock,Spring,Field
3124,,Philip,8323,Pioneer,Spring,Field
2933,,Philip,8538,Palo,Verde,Spring
195,,Philip,9316,Twelfth,Spring,Field
3112,,Phillip,13205,Hemlock,Spring,Field
16567,,Phillip,15373,Lincoln,Spring,Field
2887,,Phillip,16351,Johnson,Spring,Field
6286,,Phillip,17384,Hemlock,Spring,Field
950,,Phillip,1769,Mountain,View,Spring
2499,,Phillip,19683,Center,Spring,Field
5288,,Phillip,26405,Smith,Spring,Field
2217,,Phillip,7904,Hillside,Spring,Field
1123,,Phyllis,10922,Cedar,Spring,Field
21217,,Phyllis,12174,Evergreen,Spring,Field
8020,,Phyllis,15500,Seventh,Spring,Field
7676,,Phyllis,23735,Kansas,Spring,Field
811,,Phyllis,26424,Church,Spring,Field
1064,,Phyllis,28792,S,100,Spring
753,,Preston,9884,Cypress,Spring,Field
1508,,Priscilla,10654,Malulani,Spring,Field
3437,,Priscilla,18447,Hickory,Spring,Field
5498,,Priscilla,21355,Cypress,Spring,Field
5219,,Priscilla,2218,Highland,Spring,Field
36,,Priscilla,22678,Main,Spring,Field
2698,,Rachael,1743,West,Spring,Field
423,,Rachael,17774,Sunset,Spring,Field
1261,,Rachael,18431,Hampton,Spring,Field
163,,Rachael,19044,Aloha,Spring,Field
2856,,Rachael,20031,Lake,Spring,Field
2118,,Rachael,3303,Main,Spring,Field
2973,,Rachael,3613,Pine,Spring,Field
2353,,Rachel,11328,Williams,Spring,Field
1752,,Rachel,11556,Orchard,Spring,Field
4086,,Rachel,12942,Center,Spring,Field
1218,,Rachel,17494,Aloha,Spring,Field
5971,,Rachel,19566,Kahili,Spring,Field
686,,Rachel,21818,Seventh,Spring,Field
368,,Rachel,5747,Fourth,Spring,Field
1706,,Ralph,15268,Smith,Spring,Field
9814,,Ralph,23426,Hillside,Spring,Field
982,,Ralph,24625,Cottonwood,Spring,Field
11663,,Ralph,27182,Cottonwood,Spring,Field
9141,,Ralph,2878,County,Line,Spring
2980,,Randall,11471,Malulani,Spring,Field
3310,,Randall,1313,Fourth,Spring,Field
10380,,Randall,19165,S,100,Spring
1176,,Randall,21374,West,Spring,Field
5189,,Randall,22263,Fourth,Spring,Field
14230,,Randall,22932,Delaware,Spring,Field
5918,,Randall,26236,Kansas,Spring,Field
1108,,Randall,27903,Lee,Spring,Field
2465,,Randy,10384,Jackson,Spring,Field
4799,,Randy,12177,Second,Spring,Field
835,,Randy,13132,Second,Spring,Field
3837,,Randy,13190,Lehua,Spring,Field
9393,,Randy,22418,Spruce,Spring,Field
1327,,Randy,25724,Meadow,Spring,Field
513,,Randy,2695,Pioneer,Spring,Field
1345,,Randy,27850,Navajo,Spring,Field
2225,,Randy,29308,Eleventh,Spring,Field
2595,,Randy,29455,Pine,Spring,Field
515,,Randy,3326,N,400,Spring
1147,,Randy,6204,Lakeview,Spring,Field
1226,,Randy,7298,West,Spring,Field
978,,Raven,15823,Hampton,Spring,Field
7642,,Raven,21887,River,Spring,Field
2310,,Raven,8033,West,Spring,Field
6036,,Ray,19017,West,Spring,Field
951,,Ray,22390,Juniper,Spring,Field
4954,,Ray,22574,Third,Spring,Field
7988,,Ray,2766,Birch,Spring,Field
5713,,Ray,28946,Cypress,Spring,Field
2571,,Raymond,13636,Mesquite,Spring,Field
3808,,Raymond,19340,Mesquite,Spring,Field
185,,Raymond,2152,Canyon,Spring,Field
1216,,Raymond,25285,Broadway,Spring,Field
4548,,Raymond,25495,Smith,Spring,Field
3816,,Raymond,27211,Second,Spring,Field
1442,,Raymond,3492,Fifth,Spring,Field
5365,,Raymond,8884,Airport,Spring,Field
6208,,Reagan,11721,Laurel,Spring,Field
1197,,Reagan,21757,Lincoln,Spring,Field
2963,,Rebecca,10981,Sunset,Spring,Field
3110,,Rebecca,12427,Laurel,Spring,Field
2291,,Rebecca,14885,Mountain,View,Spring
6676,,Rebecca,17731,Eighth,Spring,Field
6201,,Rebecca,22791,North,Spring,Field
902,,Rebecca,3364,Airport,Spring,Field
4617,,Rebekah,10682,Second,Spring,Field
5545,,Rebekah,22606,Elm,Spring,Field
2999,,Rebekah,27605,N,400,Spring
898,,Rebekah,675,Jackson,Spring,Field
6514,,Regina,10174,Sixth,Spring,Field
211,,Regina,13814,Aloha,Spring,Field
3329,,Regina,18757,Meadow,Spring,Field
975,,Regina,19402,Lakeview,Spring,Field
2080,,Regina,26,Hampton,Spring,Field
647,,Regina,27187,Aloha,Spring,Field
4315,,Regina,28563,Aloha,Spring,Field
6749,,Regina,28938,Smith,Spring,Field
2525,,Reginald,11942,Lee,Spring,Field
222,,Reginald,12216,Center,Spring,Field
2718,,Reginald,12295,Fourth,Spring,Field
3362,,Reginald,18187,Lehua,Spring,Field
1595,,Reginald,25456,West,Spring,Field
5188,,Reginald,4807,Sycamore,Spring,Field
2778,,Reginald,9123,Oak,Spring,Field
5683,,Renee,11048,Laurel,Spring,Field
1763,,Renee,13749,Pleasant,Spring,Field
4711,,Renee,15395,Kansas,Spring,Field
3115,,Renee,17643,Oak,Spring,Field
293,,Renee,22061,Hampton,Spring,Field
6,,Renee,27449,Canyon,Spring,Field
4531,,Rex,20593,Maple,Spring,Field
5025,,Rex,28772,Cedar,Spring,Field
5879,,Rex,7488,Laurel,Spring,Field
371,,Rhonda,16497,Apache,Spring,Field
14994,,Rhonda,17412,Eleventh,Spring,Field
1924,,Rhonda,17602,Ridge,Spring,Field
6071,,Rhonda,22006,Columbine,Spring,Field
26286,,Rhonda,22833,Ridge,Spring,Field
1651,,Ricardo,17377,Mesquite,Spring,Field
7120,,Ricardo,23343,Malulani,Spring,Field
6906,,Ricardo,24944,Pleasant,Spring,Field
73,,Richard,15991,Orchard,Spring,Field
2408,,Richard,18240,Second,Spring,Field
5775,,Richard,22373,Tenth,Spring,Field
1117,,Richard,24253,Sycamore,Spring,Field
3673,,Richard,4590,A,Spring,Field
2543,,Richard,51,Second,Spring,Field
4061,,Richard,7018,Dogwood,Spring,Field
2552,,Richard,9701,Kukui,Spring,Field
5325,,Rick,16529,Hemlock,Spring,Field
136,,Rick,577,Highland,Spring,Field
4112,,Rick,8141,Pecan,Spring,Field
3253,,Rickey,5521,Cedar,Spring,Field
1870,,Rickey,9679,Johnson,Spring,Field
2901,,Ricky,12027,Twelfth,Spring,Field
6639,,Ricky,12599,Sixth,Spring,Field
1873,,Ricky,13586,Magnolia,Spring,Field
3155,,Ricky,4384,S,100,Spring
1011,,Riley,14192,Quail,Spring,Field
1911,,Riley,25111,Wood,Spring,Field
6868,,Riley,9752,S,400,Spring
22810,,Rita,10237,Fifth,Spring,Field
5095,,Rita,1384,Kahili,Spring,Field
1652,,Rita,15116,Tenth,Spring,Field
7159,,Rita,22113,Tenth,Spring,Field
5483,,Rita,22774,Aspen,Spring,Field
13014,,Rita,26487,Eleventh,Spring,Field
5678,,Rita,3054,Broadway,Spring,Field
3978,,Robert,10986,Jackson,Spring,Field
643,,Robert,17424,First,Spring,Field
6844,,Robert,17424,Kansas,Spring,Field
5505,,Robert,2082,Canyon,Spring,Field
956,,Robert,21780,Bay,Spring,Field
6451,,Robert,22983,Hickory,Spring,Field
1864,,Robert,23545,Bay,Spring,Field
1015,,Robert,26699,Oak,Spring,Field
3354,,Robert,27790,Pecan,Spring,Field
2290,,Robert,7553,Thirteenth,Spring,Field
9274,,Roberta,12131,Cherry,Spring,Field
5237,,Roberta,23045,Malulani,Spring,Field
1715,,Roberta,3910,North,Spring,Field
2837,,Roberta,8341,Thirteenth,Spring,Field
487,,Roberto,1269,Seventh,Spring,Field
1192,,Roberto,15658,Park,Spring,Field
2060,,Roberto,1864,Park,Spring,Field
1934,,Roberto,260,Sycamore,Spring,Field
